pfct_sn,pfct_nm,addr,instl_ymd,instl_place_cd_nm,prvt_pblc_yn_cd_nm,idrodr_cd_nm,incld_water,updated_date
41954,유덕어린이공원 놀이터,광주광역시 서구 유촌동 873,2000-01-21,도시공원,공공,실외,미포함,2024-02-16
42049,광천 대림 e-편한세상 117동 앞 놀이터,"광주광역시 서구 화운로 278(광천동, 101동)",2009-12-07,도시공원,공공,실외,미포함,2024-02-16
42069,버들마을1단지 101동 앞 놀이터,"광주광역시 서구 상무버들로40번길 14(유촌동, 버들주공1단지아파트)",2000-09-08,주택단지,민간,실외,미포함,2024-02-16
42109,방림휴먼시아 110동 앞 놀이터,"광주광역시 남구 방림로 31 (방림동, 휴먼시아아파트)",2009-09-10,주택단지,민간,실외,미포함,2024-02-16
42156,해달별어린이집 놀이터,광주광역시 북구 서방로63번길 78-10 (우산동),2010-07-27,주택단지,민간,실외,미포함,2024-02-16
502796,일곡어린이공원 놀이터,광주광역시 북구 일곡로41번길 16 (일곡동),2008-01-01,주택단지,민간,실외,미포함,2024-02-16
515602,칙칙폭폭 어린이공원 놀이터,광주 광산구 우산동 광주 광산구 우산동 1066-4,1988-08-23,주택단지,민간,실외,미포함,2024-02-16
515769,풍영 어린이공원 놀이터,광주 광산구 신창동 광주 광산구 신창동 855-22,2005-10-14,어린이집,민간,실외,미포함,2024-02-16
516044,방림2 어린이공원 놀이시설,광주광역시 남구 방림1동 553,1970-01-01,주택단지,민간,실외,미포함,2024-02-16
516047,방림3 어린이공원 놀이시설,광주광역시 남구 방림2동 557,1986-01-01,주택단지,민간,실외,미포함,2024-02-16
516985,성우행복한집놀이터,"광주광역시 서구 마륵복개로 166(쌍촌동, 성우행복한집)",2006-06-02,주택단지,민간,실외,미포함,2024-02-16
520162,한빛어린이집 놀이터,광주광역시 동구 태봉길 25 (소태동),2011-03-28,주택단지,민간,실외,미포함,2024-02-16
520186,아이뜰호남어린이집,광주광역시 동구 중앙로 319 (계림동),2011-06-03,주택단지,민간,실외,미포함,2024-02-16
520958,한양수자인아파트내 어린이놀이터,"광주광역시 광산구 수등로123번길 75 (신가동, 수완 한양 수자인)",2009-02-05,주택단지,민간,실외,미포함,2024-02-16
520963,한양수자인아파트내 놀이동산#3,"광주광역시 광산구 수등로123번길 75 (신가동, 수완 한양 수자인)",2009-02-05,주택단지,민간,실외,미포함,2024-02-16
520983,금호3차 호반리젠시빌아파트 어린이 놀이터,"광주광역시 서구 금화로149번길 11(금호동, 금부마을 호반리젠시빌)",1994-02-07,주택단지,민간,실외,미포함,2024-02-16
520991,킹덤I어린이집,광주광역시 북구 중문로84번길 23 (우산동),2011-07-15,주택단지,민간,실외,미포함,2024-02-16
521109,한양수자인아파트내 놀이동산#2,"광주광역시 광산구 수등로123번길 75 (신가동, 수완 한양 수자인)",2009-02-05,주택단지,민간,실외,미포함,2024-02-16
521123,운남주공2단지아파트 201동 놀이터,"광주광역시 광산구 목련로273번길 76 (운남동, 운남주공1단지아파트,운남주공2단지아파트)",2011-07-23,도시공원,공공,실외,미포함,2024-02-16
521124,꿈동산어린이집 놀이터,광주광역시 서구 화정로39번길 25,1997-05-01,도시공원,공공,실외,미포함,2024-02-16
521142,아마란스어린이집 놀이터,광주광역시 서구 월드컵4강로197번길 7,2003-02-01,도시공원,공공,실외,미포함,2024-02-16
521203,키즈 아시아나어린이집 놀이터,"광주광역시 북구 문산로 99 (문흥동, 금호타운)",2011-04-25,도시공원,공공,실외,미포함,2024-02-16
521206,광주상무푸르지오아파트 102동 앞 놀이터,"광주광역시 서구 금호운천길 83(쌍촌동, 상무 푸르지오)",2011-04-22,도시공원,공공,실외,미포함,2024-02-16
521210,광주상무푸르지오아파트 108동앞 놀이터,"광주광역시 서구 금호운천길 83(쌍촌동, 상무 푸르지오)",2011-04-22,도시공원,공공,실외,미포함,2024-02-16
521273,햇살가득어깨동무어린이집 놀이터,광주광역시 광산구 송림길 32-21 (송치동) 햇살가득어깨동무어린이집,2011-03-24,주택단지,민간,실외,미포함,2024-02-16
521275,상무1차라인동산아파트 107동 앞 놀이터,"광주광역시 서구 상무평화로 64(치평동, 상무지구 라인동산아파트)",1997-05-30,주택단지,민간,실외,미포함,2024-02-16
521276,상무1차라인동산아파트 105동 앞 놀이터,"광주광역시 서구 상무평화로 64(치평동, 상무지구 라인동산아파트)",1999-06-01,주택단지,민간,실외,미포함,2024-02-16
521282,신영어린이집 놀이터,"광주광역시 서구 염화로 56(화정동, 신영어린이집)",1992-05-01,주택단지,민간,실외,미포함,2024-02-16
521290,모아엘가아파트 102동 피로티하부 놀이시설,"광주광역시 남구 용대로74번길 8 (봉선동, 모아엘가아파트)",2011-03-07,도시공원,공공,실외,미포함,2024-02-16
521291,모아엘가아파트 101동 피로티하부 놀이시설,"광주광역시 남구 용대로74번길 8 (봉선동, 모아엘가아파트)",2011-03-07,도시공원,공공,실외,미포함,2024-02-16
521735,새싹어린이집 놀이터,광주광역시 동구 동계천로85번길 6-12 (동명동),2011-02-18,도시공원,공공,실외,미포함,2024-02-16
521777,남양휴튼2차아파트 204동 앞 어린이놀이터,"광주광역시 남구 봉선로 115 (봉선동, 봉선2차 남양휴튼)",2010-12-28,주택단지,민간,실외,미포함,2024-02-16
522062,모아엘가아파트 어린이놀이터 1,"광주광역시 남구 용대로74번길 8 (봉선동, 모아엘가아파트)",2010-11-30,주택단지,민간,실외,미포함,2024-02-16
522188,엠마우스어린이집 놀이터,광주광역시 광산구 산정공원로71번길 32-9 (산정동),2010-08-26,주택단지,민간,실외,미포함,2024-02-16
522322,금호쌍용예가 어린이놀이터,"광주광역시 서구 금화로 25(금호동, 금호동 쌍용예가 만호마을)",2009-01-12,주택단지,민간,실외,미포함,2024-02-16
522328,진흥2차 루벤스아파트 207동앞 놀이터,"광주광역시 서구 금화로59번길 12(금호동, 금호동 진흥 더루벤스)",2009-07-06,주택단지,민간,실외,미포함,2024-02-16
522329,진흥2차 루벤스아파트 203동 앞 어린이놀이터,"광주광역시 서구 금화로59번길 12(금호동, 금호동 진흥 더루벤스)",2009-07-06,주택단지,민간,실외,미포함,2024-02-16
522360,광주 대방노블랜드아파트 유아놀이터,"광주광역시 광산구 수등로76번길 40 (신가동, 아름마을 대방노블랜드 아파트)",2009-05-12,주택단지,민간,실외,미포함,2024-02-16
522361,광주 대방노블랜드아파트 꾸러기놀이터2,"광주광역시 광산구 수등로76번길 40 (신가동, 아름마을 대방노블랜드 아파트)",2009-05-12,주택단지,민간,실외,미포함,2024-02-16
522362,광주 대방노블랜드아파트 꾸러기놀이터1,"광주광역시 광산구 수등로76번길 40 (신가동, 아름마을 대방노블랜드 아파트)",2009-05-12,주택단지,민간,실외,미포함,2024-02-16
522432,다사랑어린이집 놀이터,광주광역시 북구 하서로423번길 50-5 (용두동),2009-08-25,주택단지,민간,실외,미포함,2024-02-16
524293,하야예술어린이집 놀이터,광주광역시 북구 안산로 87 (삼각동),2011-09-26,주택단지,공공,실외,미포함,2024-02-16
524296,광주고등법원 어린이집 놀이터,광주광역시 동구 필문대로187번길 31 (산수동),2011-09-29,주택단지,민간,실외,미포함,2024-02-16
524759,뭉게뭉게 어린이공원 놀이터,광주 광산구 운남동 광주 광산구 운남동 776-5,1997-05-19,도시공원,공공,실외,미포함,2024-02-16
525216,이바돔 수완점,광주광역시 광산구 장신로 163 (수완동) 2층,2011-10-27,어린이집,민간,실외,미포함,2024-02-16
525221,선운지구 주공아파트 101동과 105동 사이,"광주광역시 광산구 선운중앙로 68 (선암동, 광주선운휴먼시아)",2011-10-11,도시공원,공공,실외,미포함,2024-02-16
525222,선운지구 주공아파트 121동과 122동 사이,"광주광역시 광산구 선운중앙로 68 (선암동, 광주선운휴먼시아)",2011-10-11,어린이집,민간,실외,미포함,2024-02-16
525223,선운지구 주공아파트 108동과 109동 사이,"광주광역시 광산구 선운중앙로 68 (선암동, 광주선운휴먼시아)",2011-10-11,주택단지,민간,실외,미포함,2024-02-16
525224,선운지구 주공아파트 주민공동시설 앞(유아놀이터),"광주광역시 광산구 선운중앙로 68 (선암동, 광주선운휴먼시아)",2011-10-11,주택단지,민간,실외,미포함,2024-02-16
525226,운남주공4단지 413동 옆 놀이터,"광주광역시 광산구 목련로273번안길 30 (운남동, 운남주공4단지아파트)",2011-10-06,어린이집,민간,실외,미포함,2024-02-16
525227,진흥더루벤스아파트 103동 앞,"광주광역시 광산구 장덕로6번길 35 (장덕동, 진흥 수완 더루벤스)",2011-10-14,주택단지,민간,실외,미포함,2024-02-16
525229,진흥더루벤스아파트 101동과 102동 사이,"광주광역시 광산구 장덕로6번길 35 (장덕동, 진흥 수완 더루벤스)",2011-10-06,도시공원,공공,실외,미포함,2024-02-16
525231,수완지구대방노블랜드 502동 옆 놀이터 1,"광주광역시 광산구 풍영로170번길 39-26 (장덕동, 성덕마을 대방노블랜드5차)",2011-10-10,도시공원,공공,실외,미포함,2024-02-16
525232,수완지구대방노블랜드 502동 옆 놀이터 2,"광주광역시 광산구 풍영로170번길 39-26 (장덕동, 성덕마을 대방노블랜드5차)",2011-10-10,주택단지,민간,실외,미포함,2024-02-16
525233,진월아남아파트 내 놀이터,"광주광역시 남구 금당로3길 20 (진월동, 아남아파트)",2011-10-14,도시공원,공공,실외,미포함,2024-02-16
525234,무등산 리버파크 아파트 어린이놀이터 1,광주광역시 동구 남문로693번길 11 (학동),2011-10-14,주택단지,민간,실외,미포함,2024-02-16
525235,무등산 리버파크 아파트 어린이놀이터 2,광주광역시 동구 남문로693번길 11 (학동),2011-10-14,주택단지,민간,실외,미포함,2024-02-16
525236,무등산 리버파크 아파트 어린이놀이터 3,광주광역시 동구 남문로693번길 11 (학동),2011-10-14,주택단지,민간,실외,미포함,2024-02-16
525237,무등산 리버파크 아파트 유아놀이터,광주광역시 동구 남문로693번길 11 (학동),2011-10-14,주택단지,민간,실외,미포함,2024-02-16
525240,화정금호3차아파트 301동앞놀이터,"광주광역시 서구 화정로180번길 6(화정동, 금호타운)",1995-03-15,주택단지,민간,실외,미포함,2024-02-16
525241,서구중앙어린이집 놀이터,광주광역시 서구 화정로138번길 4-8,1995-05-01,주택단지,민간,실외,미포함,2024-02-16
525272,무지개어린이집 놀이터,광주광역시 북구 군왕로142번길 28 (두암동),2011-11-02,주택단지,민간,실외,미포함,2024-02-16
525275,송화마을휴먼시아6단지아파트 유아놀이터,"광주광역시 남구 노대실로 49 (노대동, 송화마을휴먼시아6단지아파트)",2010-05-03,주택단지,민간,실외,미포함,2024-02-16
525280,당산어린이공원 놀이터,광주광역시 북구 일곡동 818-2,2010-05-18,도시공원,공공,실외,미포함,2024-02-16
525285,주동어린이공원 놀이터,광주광역시 서구 화정동 1081,1996-12-06,주택단지,민간,실외,미포함,2024-02-16
525287,푸름어린이공원 놀이터,광주광역시 서구 금화로115번길 52,1993-12-09,주택단지,공공,실외,미포함,2024-02-16
525289,반달어린이공원 놀이터,광주광역시 서구 금호운천길 10 (금호동),1993-12-09,도시공원,공공,실외,미포함,2024-02-16
525290,햇님어린이공원 놀이터,광주광역시 서구 운천로91번길 9,1993-12-09,도시공원,공공,실외,미포함,2024-02-16
525291,달맞이어린이공원 놀이터,광주광역시 서구 금호동 833,2000-12-29,도시공원,공공,실외,미포함,2024-02-16
525293,운리어린이공원 놀이터,광주광역시 서구 풍암운리로7번길 5,2000-12-29,주택단지,민간,실외,미포함,2024-02-16
525308,로뎀어린이집 놀이터,광주광역시 북구 양산신촌길 51 (양산동),2010-07-14,도시공원,공공,실외,미포함,2024-02-16
525310,계림 제 1 어린이공원 놀이터,광주광역시 동구 계림2동 53,2010-07-21,주택단지,민간,실외,미포함,2024-02-16
525315,성요셉어린이집 실내 놀이터,광주광역시 남구 입하2안길 20-22 (임암동),2010-09-02,주택단지,민간,실외,미포함,2024-02-16
525329,가작어린이공원 놀이터,광주광역시 북구 설죽로 439 (삼각동),2010-09-13,주택단지,민간,실외,미포함,2024-02-16
525357,첨단라인2차아파트 어린이놀이터,"광주광역시 광산구 월계로 109 (월계동, 첨단산업기지 라인2차아파트)",2011-11-14,주택단지,민간,실외,미포함,2024-02-16
525384,광주양동휴먼시아아파트 107동옆놀이시설,"광주광역시 서구 발산로 36(양동, 양동 휴먼시아)",2010-10-04,도시공원,공공,실외,미포함,2024-02-16
525387,장수어린이공원 놀이터,광주광역시 북구 갈마로 73 (두암동),2010-10-04,어린이집,민간,실외,미포함,2024-02-16
525438,지우어린이공원 놀이터,광주광역시 북구 북문대로20번길 23 (운암동),1970-06-05,도시공원,공공,실외,미포함,2024-02-16
525439,둘리어린이공원 놀이터,광주광역시 북구 서방로181번길 43 (두암동),1987-12-15,주택단지,민간,실외,미포함,2024-02-16
525440,새롬어린이공원 놀이터,광주광역시 서구 풍암동 1008,2000-12-29,도시공원,공공,실외,미포함,2024-02-16
525442,희망어린이공원 놀이터,광주광역시 서구 풍암동 1052,2000-12-29,주택단지,민간,실외,미포함,2024-02-16
525443,예은어린이집 놀이터,광주광역시 북구 군왕로168번길 50 (두암동),2010-12-20,주택단지,민간,실외,미포함,2024-02-16
525526,주은모아아파트 107동앞 어린이놀이시설,"광주광역시 서구 풍암2로 36(풍암동, 주은모아아파트)",2010-12-24,주택단지,민간,실외,미포함,2024-02-16
525527,아름어린이집 놀이터,광주광역시 서구 천변좌하로660번길 2-9,2008-02-01,주택단지,민간,실외,미포함,2024-02-16
